ZXR1500,467603.07229984156,0,0,13, United-States, <=50K
ZXR16001,380998.46479879215,0,0,65, England, <=50K
ZXR16002,474668.14435329003,0,0,60, United-States, <=50K
ZXR16003,488107.9703670948,0,0,30, United-States, <=50K
ZXR16004,280380.7010763074,0,0,40, United-States, <=50K
ZXR16005,337425.71873972594,0,0,45, United-States, <=50K
ZXR16006,346395.747811388,0,0,24, Vietnam, <=50K
ZXR16007,474727.5459794748,0,0,40, United-States, <=50K
ZXR16008,332146.3132497849,0,0,80, United-States, <=50K
ZXR16009,500285.24780932424,0,0,30, United-States, <=50K
ZXR16010,290882.62195716123,0,0,84, United-States, >50K
ZXR16011,410283.9219830919,0,0,40, United-States, <=50K
ZXR16012,244650.85837106005,0,0,40, United-States, >50K
ZXR16013,468317.78816559026,0,0,40, United-States, <=50K
ZXR16014,364276.02549428924,0,0,40, Mexico, <=50K
ZXR16015,401454.7855415198,0,0,40, United-States, <=50K
ZXR16016,394512.72611172666,0,0,40, United-States, <=50K
ZXR16017,225051.12579985108,14084,0,60, United-States, >50K
ZXR16018,422895.56168842013,6849,0,40, United-States, <=50K
ZXR16019,328437.9204388883,0,0,40, Mexico, <=50K
ZXR16020,290152.93290068104,0,0,40, United-States, <=50K
ZXR16021,200222.73069728998,0,0,60, United-States, <=50K
ZXR16022,395666.8788968065,0,0,40, United-States, >50K
ZXR16023,279241.73424445966,0,0,35, United-States, <=50K
ZXR16024,328707.6531951061,0,0,40, United-States, <=50K
ZXR16025,215912.0849938893,0,0,40, United-States, >50K
ZXR16026,483884.497815011,0,0,50, United-States, <=50K
ZXR16027,384342.49404521694,0,0,20, United-States, <=50K
ZXR16028,408831.18454501295,0,0,45, United-States, >50K
ZXR16029,309713.21927274833,0,0,32, Haiti, <=50K
ZXR16030,466544.09823695495,0,1651,40, China, <=50K
ZXR16031,130403.99381359117,0,0,40, United-States, <=50K
ZXR16032,385714.95819842455,0,1485,40, United-States, >50K
ZXR16033,392002.2009505329,0,0,25, United-States, <=50K
ZXR16034,571992.1651872413,0,0,12, United-States, <=50K
ZXR16035,446317.2419390017,0,0,40, United-States, <=50K
ZXR16036,336202.1961451293,0,1740,40, United-States, <=50K
ZXR16037,356452.53092827153,0,0,70, United-States, <=50K
ZXR16038,140323.26499640962,15024,0,40, United-States, >50K
ZXR16039,438241.9446664099,0,0,15, United-States, <=50K
ZXR16040,353343.4027408901,0,0,35, United-States, <=50K
ZXR16041,337409.4080284457,0,0,40, United-States, <=50K
ZXR16042,251558.29526700103,2174,0,40, Japan, <=50K
ZXR16043,331627.39734175,0,0,16, United-States, <=50K
ZXR16044,382605.65910337126,0,0,40, Mexico, <=50K
ZXR16045,337945.83517489117,0,0,40, United-States, >50K
ZXR16046,408792.45998624904,0,0,4, United-States, <=50K
ZXR16047,213169.67249436473,0,0,38, United-States, <=50K
ZXR16048,454922.44217108015,0,0,41, United-States, <=50K
ZXR16049,379305.3330117578,0,0,58, United-States, >50K
ZXR16050,264750.2117024772,0,0,30, United-States, <=50K
ZXR16051,254684.5658946954,0,0,50, United-States, <=50K
ZXR16052,317177.58740110695,0,0,30, United-States, <=50K
ZXR16053,351336.86259449634,0,0,55, United-States, >50K
ZXR16054,229134.6312509239,0,2129,55, United-States, <=50K
ZXR16055,420193.27218820946,0,0,45, United-States, <=50K
ZXR16056,490815.9881842013,0,0,20, Philippines, <=50K
ZXR16057,260054.9519913908,0,0,60, United-States, >50K
ZXR16058,353734.60687869997,0,0,60, United-States, <=50K
ZXR16059,375234.79361491813,7298,0,45, United-States, >50K
ZXR16060,309883.6204883896,0,0,10, United-States, <=50K
ZXR16061,276975.3498648525,0,0,40, ?, >50K
ZXR16062,344125.0267975633,0,0,24, United-States, <=50K
ZXR16063,382529.1445111858,0,0,50, United-States, <=50K
ZXR16064,461091.5719525015,0,0,40, United-States, <=50K
ZXR16065,507103.3467809746,0,0,45, United-States, <=50K
ZXR16066,367471.9331318427,0,0,35, United-States, <=50K
ZXR16067,487541.52624562196,0,0,56, United-States, <=50K
ZXR16068,369617.73710395047,0,0,40, United-States, <=50K
ZXR16069,452749.80982491164,0,0,50, United-States, >50K
ZXR16070,221754.782942866,0,0,24, United-States, <=50K
ZXR16071,404464.0595117049,0,0,20, South, <=50K
ZXR16072,436965.85956295044,0,2415,80, United-States, >50K
ZXR16073,368109.6685485587,0,0,15, United-States, <=50K
ZXR16074,463893.59168522165,0,0,60, United-States, <=50K
ZXR16075,335712.07713710365,0,0,20, United-States, <=50K
ZXR16076,368740.1969659454,0,0,40, ?, <=50K
ZXR16077,320543.7897164711,0,0,44, United-States, <=50K
ZXR16078,238315.0172243794,99999,0,55, United-States, >50K
ZXR16079,457605.44699354836,0,0,11, United-States, <=50K
ZXR16080,309145.86828369915,0,0,40, United-States, <=50K
ZXR16081,231031.93397597995,0,0,50, ?, <=50K
ZXR16082,308894.62842816074,27828,0,40, United-States, >50K
ZXR16083,369953.474167682,0,0,40, ?, >50K
ZXR16084,530676.6761323187,0,0,16, United-States, <=50K
ZXR16085,345857.7310677705,0,0,40, United-States, >50K
ZXR16086,558628.1466432521,0,0,35, United-States, <=50K
ZXR16087,204413.53001845395,0,0,30, United-States, <=50K
ZXR16088,429458.9346876375,0,0,50, United-States, <=50K
ZXR16089,139311.83846925863,0,0,40, United-States, <=50K
ZXR16090,326606.37449308165,0,0,6, Puerto-Rico, <=50K
ZXR16091,350152.0670821302,0,0,20, ?, <=50K
ZXR16092,277732.1329830751,0,0,99, United-States, <=50K
ZXR16093,479836.7638772236,7688,0,40, United-States, >50K
ZXR16094,330781.11735475826,0,0,40, United-States, <=50K
ZXR16095,286660.5694765389,7298,0,50, Mexico, >50K
ZXR16096,303300.7025306422,0,0,45, United-States, >50K
ZXR16097,443257.51767498127,0,0,40, United-States, <=50K
ZXR16098,398267.8499443083,0,0,64, United-States, >50K
ZXR16099,278815.288770157,0,0,60, Philippines, <=50K
ZXR16100,332971.8236120852,0,0,50, United-States, >50K
ZXR16101,261602.28706324784,0,0,40, United-States, <=50K
ZXR16102,288971.16232491174,0,0,45, Poland, <=50K
ZXR16103,306563.69747478917,0,0,20, United-States, <=50K
ZXR16104,419585.07635819755,0,0,40, United-States, <=50K
ZXR16105,398185.34151673806,5013,0,52, United-States, <=50K
ZXR16106,343323.6633235773,0,0,25, United-States, <=50K
ZXR16107,445975.96457888046,0,0,40, United-States, <=50K
ZXR16108,116604.00288465654,0,0,40, United-States, >50K
ZXR16109,416021.1804401743,0,0,50, United-States, <=50K
ZXR16110,444939.43154513877,0,0,40, United-States, <=50K
ZXR16111,199005.2945682832,0,0,6, United-States, <=50K
ZXR16112,298055.76520706003,0,0,50, United-States, <=50K
ZXR16113,245170.9525346497,0,0,25, United-States, <=50K
ZXR16114,391428.4515637097,0,0,40, United-States, <=50K
ZXR16115,464154.46703587053,0,0,25, United-States, <=50K
ZXR16116,375253.55465090665,0,1848,54, United-States, >50K
ZXR16117,477113.604125437,0,0,45, United-States, <=50K
ZXR16118,364392.0809220521,0,0,40, United-States, <=50K
ZXR16119,238909.4689816019,0,0,40, United-States, <=50K
ZXR16120,158700.70847494988,0,0,20, United-States, <=50K
ZXR16121,346462.0112626818,0,0,40, United-States, <=50K
ZXR16122,276204.2928294607,0,0,40, United-States, <=50K
ZXR16123,438172.57081236516,10520,0,40, United-States, >50K
ZXR16124,420212.9142087542,0,0,40, Mexico, <=50K
ZXR16125,312629.39509119355,7298,0,40, United-States, >50K
ZXR16126,436217.3271676069,0,0,60, United-States, <=50K
ZXR16127,497526.40011728276,0,0,35, United-States, >50K
ZXR16128,452393.8155716767,0,0,40, United-States, >50K
ZXR16129,510488.5450587169,0,0,35, United-States, <=50K
ZXR16130,299736.37334419735,0,0,36, United-States, <=50K
ZXR16131,412657.713790237,0,0,35, United-States, <=50K
ZXR16132,202178.8075954073,3464,0,40, United-States, <=50K
ZXR16133,67585.37436398986,0,0,40, Mexico, <=50K
ZXR16134,302043.63880375796,0,0,40, United-States, <=50K
ZXR16135,379168.7208320148,0,0,40, United-States, <=50K
ZXR16136,243807.29401134353,0,0,45, United-States, <=50K
ZXR16137,282832.1664005437,0,0,20, United-States, <=50K
ZXR16138,342089.8661715281,0,0,40, United-States, <=50K
ZXR16139,429552.20008100197,0,0,40, United-States, >50K
ZXR16140,278445.2029372351,0,0,50, United-States, <=50K
ZXR16141,301266.7045836258,0,0,91, United-States, <=50K
ZXR16142,219706.2857217354,0,0,40, United-States, <=50K
ZXR16143,439125.3276596642,0,0,70, United-States, >50K
ZXR16144,208159.1935784705,0,0,2, United-States, <=50K
ZXR16145,388922.8157974755,0,0,40, United-States, <=50K
ZXR16146,215503.46681528143,0,0,40, United-States, <=50K
ZXR16147,384150.29913315433,0,0,40, United-States, >50K
ZXR16148,218741.60170684525,0,0,36, United-States, <=50K
ZXR16149,432599.36721171817,0,0,50, United-States, >50K
ZXR16150,320061.0879422951,0,0,40, United-States, <=50K
ZXR16151,213910.83402976635,0,0,60, United-States, >50K
ZXR16152,272861.9198081998,0,0,35, United-States, <=50K
ZXR16153,373463.61579489266,4416,0,40, United-States, <=50K
ZXR16154,512869.47630897386,0,0,40, United-States, >50K
ZXR16155,251459.06350773654,0,0,45, United-States, >50K
ZXR16156,423128.59179450996,0,0,40, United-States, <=50K
ZXR16157,252886.28404229233,0,0,60, United-States, >50K
ZXR16158,359355.02941123885,0,0,40, United-States, <=50K
ZXR16159,355673.4382108253,0,0,40, United-States, <=50K
ZXR16160,374764.9291137812,0,0,60, United-States, >50K
ZXR16161,455181.0653609095,0,0,45, United-States, <=50K
ZXR16162,348151.2311674694,0,0,8, United-States, <=50K
ZXR16163,372708.465285058,0,0,50, United-States, <=50K
ZXR16164,378911.98316045536,0,0,40, United-States, >50K
ZXR16165,377268.13096186164,0,0,40, United-States, <=50K
ZXR16166,356090.9921892754,0,0,25, United-States, <=50K
ZXR16167,325533.2186915867,0,0,40, United-States, >50K
ZXR16168,363014.90112570714,0,0,45, United-States, <=50K
ZXR16169,394003.66543135955,0,0,37, United-States, <=50K
ZXR16170,386859.9192501131,0,0,40, United-States, >50K
ZXR16171,374546.63456735364,0,0,40, Hong, <=50K
ZXR16172,351869.24142514484,0,0,40, United-States, <=50K
ZXR16173,299025.2041070207,0,0,40, United-States, <=50K
ZXR16174,446357.3562539825,0,0,48, United-States, <=50K
ZXR16175,389620.960937398,0,0,40, United-States, >50K
ZXR16176,332987.1617240829,0,0,50, United-States, <=50K
ZXR16177,421402.5279701494,0,0,45, United-States, <=50K
ZXR16178,331810.13251696085,0,0,25, United-States, <=50K
ZXR16179,371698.41743885085,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
ZXR16180,309742.08764170983,0,0,60, United-States, <=50K
ZXR16181,290666.22595303296,0,0,40, United-States, <=50K
ZXR16182,193318.30753958994,0,0,40, United-States, <=50K
ZXR16183,378257.317010751,0,0,50, United-States, >50K
ZXR16184,384464.47143865144,0,0,40, India, <=50K
ZXR16185,312927.446907793,0,0,52, United-States, >50K
ZXR16186,292219.2653566563,0,0,50, United-States, >50K
ZXR16187,424257.45817795745,0,0,40, United-States, <=50K
ZXR16188,309392.73697895766,6723,0,25, United-States, <=50K
ZXR16189,115680.02919837295,0,0,40, United-States, <=50K
ZXR16190,354370.91407175356,0,0,40, Mexico, <=50K
ZXR16191,364206.0649225898,0,0,25, United-States, <=50K
ZXR16192,403732.9182353724,0,0,40, United-States, <=50K
ZXR16193,388144.27278980426,0,0,45, United-States, <=50K
ZXR16194,443473.42198351986,0,0,45, United-States, >50K
ZXR16195,249562.25251675257,0,0,40, United-States, <=50K
ZXR16196,118617.20574834538,0,0,42, United-States, <=50K
ZXR16197,243553.6807883007,0,0,24, Iran, <=50K
ZXR16198,365880.4733645425,0,0,50, United-States, >50K
ZXR16199,354520.0994686677,0,0,50, United-States, <=50K
ZXR16200,340895.0177209573,7298,0,50, United-States, >50K
ZXR16201,213486.07426311696,0,0,40, United-States, >50K
ZXR16202,360145.3484118886,0,0,40, United-States, <=50K
ZXR16203,447232.9364694276,3464,0,20, United-States, <=50K
ZXR16204,319551.14283782704,0,0,43, Italy, <=50K
ZXR16205,296753.44783014484,0,0,40, United-States, <=50K
ZXR16206,337767.44745867635,0,0,60, United-States, <=50K
ZXR16207,266128.75568375865,0,0,35, Jamaica, <=50K
ZXR16208,260881.91285233467,0,0,40, United-States, <=50K
ZXR16209,162173.0214565436,0,0,40, United-States, <=50K
ZXR16210,343007.16617890296,0,0,14, United-States, <=50K
ZXR16211,464484.3702030373,0,0,60, United-States, <=50K
ZXR16212,244291.8401323177,2009,0,40, United-States, <=50K
ZXR16213,372465.46073525975,0,0,40, United-States, >50K
ZXR16214,388715.07314793975,0,0,55, United-States, >50K
ZXR16215,242881.21930782747,0,0,42, United-States, <=50K
ZXR16216,408053.5932992677,0,0,55, United-States, >50K
ZXR16217,406465.63895470195,0,2001,40, United-States, <=50K
ZXR16218,367572.2677786181,0,0,40, United-States, <=50K
ZXR16219,271571.0040477164,0,0,20, United-States, <=50K
ZXR16220,214140.58423915957,0,0,40, United-States, <=50K
ZXR16221,455800.3763211266,0,0,40, United-States, <=50K
ZXR16222,416974.47734475293,0,0,40, Portugal, <=50K
ZXR16223,541129.0876657311,0,0,48, United-States, <=50K
ZXR16224,294975.26237628196,10605,0,40, United-States, >50K
ZXR16225,290421.84107758186,14084,0,50, United-States, >50K
ZXR16226,346867.03645123437,0,0,40, United-States, <=50K
ZXR16227,510622.8091564467,0,0,50, United-States, >50K
ZXR16228,269579.701774621,0,0,49, United-States, <=50K
ZXR16229,241668.3162145131,0,0,40, United-States, <=50K
ZXR16230,317027.6184847577,0,0,27, United-States, <=50K
ZXR16231,332266.1262902014,0,0,40, United-States, <=50K
ZXR16232,434052.4796997885,0,0,65, United-States, >50K
ZXR16233,452522.67912877887,0,0,60, United-States, <=50K
ZXR16234,394273.70228720445,0,0,40, United-States, <=50K
ZXR16235,373994.0797090864,14084,0,44, United-States, >50K
ZXR16236,413851.47510549065,0,0,40, United-States, >50K
ZXR16237,256622.81419402192,0,0,72, United-States, >50K
ZXR16238,359746.9910889788,0,0,25, United-States, >50K
ZXR16239,381081.41972477525,0,0,30, United-States, <=50K
ZXR16240,356325.1746042761,3103,0,40, United-States, >50K
ZXR16241,307637.92376002367,0,0,40, United-States, <=50K
ZXR16242,406660.1997955392,0,0,25, United-States, <=50K
ZXR16243,443485.3873787705,0,0,35, United-States, <=50K
ZXR16244,327450.4284950064,0,0,50, United-States, <=50K
ZXR16245,385696.43920967926,0,0,20, United-States, <=50K
ZXR16246,340253.1276998136,0,1876,40, United-States, <=50K
ZXR16247,288843.5800265712,0,0,40, United-States, <=50K
ZXR16248,313045.9401200737,0,0,40, United-States, <=50K
ZXR16249,552661.9026291713,15024,0,32, United-States, >50K
ZXR16250,168771.6422140928,0,0,5, United-States, <=50K
ZXR16251,374317.4585033486,0,0,45, United-States, <=50K
ZXR16252,406769.3133592132,0,1617,40, United-States, <=50K
ZXR16253,374647.88848195225,0,0,38, United-States, <=50K
ZXR16254,394193.14047331316,2176,0,20, United-States, <=50K
ZXR16255,366826.3848266001,0,4356,18, United-States, <=50K
ZXR16256,266430.4500173172,0,0,60, United-States, >50K
ZXR16257,277180.4718232065,0,0,40, United-States, <=50K
ZXR16258,245526.0895021691,0,0,32, United-States, <=50K
ZXR16259,321939.7738595047,0,0,40, United-States, >50K
ZXR16260,439073.86017612065,0,0,40, United-States, >50K
ZXR16261,399811.15280941693,3411,0,40, United-States, <=50K
ZXR16262,399530.0760269793,0,0,56, United-States, <=50K
ZXR16263,375675.0498003026,0,0,40, United-States, <=50K
ZXR16264,286175.5266110233,0,0,45, United-States, <=50K
ZXR16265,317601.713936472,0,0,40, United-States, <=50K
ZXR16266,342224.04044819414,0,0,81, United-States, <=50K
ZXR16267,326249.0250462508,0,0,40, United-States, <=50K
ZXR16268,349122.0019270071,0,0,50, United-States, <=50K
ZXR16269,268367.5022877159,0,0,40, United-States, <=50K
ZXR16270,526114.0454094415,0,0,40, United-States, <=50K
ZXR16271,498046.1607949644,0,0,30, United-States, <=50K
ZXR16272,346443.6557213511,0,0,70, United-States, >50K
ZXR16273,365408.81266940525,0,0,40, United-States, >50K
ZXR16274,273820.17666720797,0,0,40, United-States, <=50K
ZXR16275,353574.9024350066,0,0,50, United-States, <=50K
ZXR16276,259777.2013755546,0,0,40, United-States, <=50K
ZXR16277,232439.17492940565,0,0,40, United-States, <=50K
ZXR16278,395864.8498848735,7688,0,38, United-States, >50K
ZXR16279,183008.15095202165,0,0,40, United-States, <=50K
ZXR16280,357996.92646326526,0,1902,38, United-States, >50K
ZXR16281,428107.1889796147,0,0,28, United-States, <=50K
ZXR16282,452817.00560624915,0,0,48, United-States, <=50K
ZXR16283,426473.21574047755,0,0,40, United-States, <=50K
ZXR16284,352333.30544683716,0,0,15, United-States, <=50K
ZXR16285,159126.98930328264,0,0,40, Mexico, <=50K
ZXR16286,211428.91198865738,0,0,48, United-States, >50K
ZXR16287,401235.96519783494,0,0,40, United-States, <=50K
ZXR16288,303903.84283619985,0,0,20, United-States, <=50K
ZXR16289,531670.5552296664,0,0,45, United-States, <=50K
ZXR16290,353040.62017411285,0,0,40, United-States, >50K
ZXR16291,481072.9116533863,0,0,8, United-States, <=50K
ZXR16292,254918.18928299568,0,0,40, United-States, >50K
ZXR16293,409326.99182832823,0,625,40, United-States, <=50K
ZXR16294,157891.7608363929,0,1485,45, United-States, >50K
ZXR16295,309014.59920337197,0,0,48, United-States, >50K
ZXR16296,395790.4259980761,0,0,35, United-States, <=50K
ZXR16297,251204.53889822357,0,0,35, United-States, <=50K
ZXR16298,569553.8815633177,0,0,40, United-States, <=50K
ZXR16299,332643.6873457391,0,0,40, United-States, <=50K
ZXR16300,414789.38869165006,0,0,28, United-States, <=50K
ZXR16301,385948.53621179453,0,0,40, United-States, >50K
ZXR16302,385982.8299088772,0,0,15, United-States, <=50K
ZXR16303,316293.73356939683,0,0,50, United-States, <=50K
ZXR16304,383431.36271660356,0,0,12, United-States, <=50K
ZXR16305,337017.16360973683,0,0,40, United-States, <=50K
ZXR16306,331841.277069986,0,0,70, United-States, <=50K
ZXR16307,309396.78259715694,0,0,45, Mexico, <=50K
ZXR16308,520174.9353709294,2202,0,35, Italy, <=50K
ZXR16309,419830.85322149005,0,0,40, United-States, <=50K
ZXR16310,253311.9465740465,0,0,40, United-States, <=50K
ZXR16311,396013.4960502944,0,0,35, United-States, <=50K
ZXR16312,447066.7065488036,0,0,30, United-States, <=50K
ZXR16313,389974.2137094182,7688,0,50, United-States, >50K
ZXR16314,450399.43317473814,0,0,30, United-States, >50K
ZXR16315,372674.5697143274,0,0,40, Philippines, >50K
ZXR16316,380790.61073097785,0,0,40, United-States, <=50K
ZXR16317,300374.8422118544,7688,0,50, United-States, >50K
ZXR16318,488395.1650185423,0,1408,38, United-States, <=50K
ZXR16319,284674.53341957607,0,0,50, United-States, <=50K
ZXR16320,471976.9522957689,14084,0,40, United-States, >50K
ZXR16321,308987.7484676194,0,0,45, United-States, >50K
ZXR16322,253410.63939447934,0,0,40, United-States, <=50K
ZXR16323,457357.64825665334,0,0,40, United-States, <=50K
ZXR16324,531272.1613533958,0,0,40, United-States, <=50K
ZXR16325,309426.3176998146,0,0,40, United-States, <=50K
ZXR16326,343592.11004382,99999,0,40, United-States, >50K
ZXR16327,373862.7081580136,0,0,50, United-States, <=50K
ZXR16328,347363.2345129078,0,0,40, United-States, <=50K
ZXR16329,349696.95674579544,15024,0,15, United-States, >50K
ZXR16330,483846.7883299681,0,0,40, United-States, <=50K
ZXR16331,212047.80320579562,0,0,35, United-States, <=50K
ZXR16332,316091.0719413161,0,1408,40, United-States, <=50K
ZXR16333,374701.90201059775,0,1740,43, United-States, <=50K
ZXR16334,428478.17251781875,0,0,50, United-States, >50K
ZXR16335,353865.0291470566,0,0,6, United-States, >50K
ZXR16336,345587.4882329094,0,0,50, United-States, <=50K
ZXR16337,323781.9294928797,0,1902,55, United-States, >50K
ZXR16338,500640.1281062808,0,0,35, United-States, >50K
ZXR16339,503671.78863968287,0,0,32, United-States, <=50K
